JAN,1972-10-08
KLAUDIA,1945-02-01
MARIAN,1978-09-12
DOMINIKA,1963-02-19
MARCEL,1959-09-17
ANETA,1946-09-01
LEON,1954-12-21
NATALIA,1987-04-28
TYMON,1962-10-23
RENATA,1946-07-18
NORBERT,1950-06-17
CZESŁAWA,1964-08-17
CEZARY,1974-05-20
MILENA,1945-07-20
GABRIEL,2001-05-05
WIKTORIA,1958-05-20
OLEKSANDR,1947-07-29
MAGDALENA,1991-03-24
BARTŁOMIEJ,1984-11-07
TERESA,1963-07-15
ADRIAN,1995-10-19
DANUTA,1966-09-07
HUBERT,1953-02-09
STEFANIA,1999-08-03
OLIWIER,1999-12-13
MILENA,1999-11-16
KAZIMIERZ,1967-09-21
IGA,1988-04-06
WIESŁAW,1972-01-30
JAGODA,1964-06-06
VOLODYMYR,1945-10-04
JULIA,1991-01-02
LEON,1955-12-19
WIKTORIA,1977-07-08
CEZARY,1974-08-17
MAJA,1957-10-31
FABIAN,1989-08-18
ANNA,1958-08-05
WŁODZIMIERZ,1988-12-26
MONIKA,1997-03-06
HUBERT,2001-03-08
MIROSŁAWA,1973-11-22
IRENEUSZ,1990-01-11
KORNELIA,1994-04-14
MARCEL,1960-05-22
IZABELA,2000-03-11
OLIWIER,1985-05-02
EMILIA,1973-06-08
KAROL,1990-06-07
HALINA,1998-01-06
EDWARD,1992-11-30
KATARZYNA,1978-02-26
WALDEMAR,1975-10-18
JADWIGA,2001-01-15
ARTUR,1991-02-12
URSZULA,1969-11-30
ALAN,1949-11-27
WIKTORIA,1972-01-28
KRYSTIAN,1991-02-15
IGA,1971-12-16
WITOLD,1991-03-30
OLGA,1990-12-29
JAROSŁAW,1966-07-12
IGA,1997-05-11
DAWID,1981-06-03
AGNIESZKA,1969-10-07
EDWARD,1998-12-20
EWA,1950-03-23
TYMON,1947-05-22
ZUZANNA,1989-03-15
SZYMON,1947-07-15
IGA,1975-12-17
MARIAN,1949-03-10
EWA,1955-03-20
ADRIAN,1952-04-01
IWONA,1998-10-31
KACPER,1959-12-25
ALEKSANDRA,1974-11-17
KRZYSZTOF,1957-10-08
HELENA,1980-03-06
ZDZISŁAW,1962-08-06
SYLWIA,1988-09-18
PATRYK,1990-11-27
NIKOLA,1961-05-26
IGNACY,1950-01-10
MONIKA,1995-06-22
NORBERT,1983-03-24
ANTONINA,1967-04-01
ZENON,1951-10-22
ILONA,1952-01-23
WALDEMAR,1992-05-30
JULIA,2000-01-25
NORBERT,1959-03-09
GABRIELA,1948-10-07
KRYSTIAN,1949-06-23
MARIANNA,1975-09-01
HUBERT,2001-12-22
MONIKA,1977-10-29
SŁAWOMIR,1968-09-26
MILENA,1949-07-28
EUGENIUSZ,1975-07-22
LAURA,1960-11-29
BOGDAN,1965-01-02
ANITA,1975-09-08
PRZEMYSŁAW,1966-05-19
REGINA,1982-02-04
ALEKSANDER,1992-12-30
KAROLINA,1986-03-05
BOGUSŁAW,1963-04-13
MIROSŁAWA,1948-08-15
CZESŁAW,1970-01-12
STANISŁAWA,1960-05-24
JAROSŁAW,1990-11-14
MAGDALENA,1999-11-02
OLIWIER,1994-04-21
ZOFIA,1946-01-25
CZESŁAW,1962-08-26
DARIA,1986-05-07
JAN,1969-03-12
ANIELA,1974-06-30
OLEKSANDR,1987-01-26
ŁUCJA,1956-10-12
STANISŁAW,1962-10-17
PATRYCJA,1951-11-04
ANDRZEJ,1984-02-21
IRENA,1998-02-09
MIECZYSŁAW,1955-02-16
RENATA,1980-01-10
WALDEMAR,1953-06-18
WIOLETTA,1971-09-12
PRZEMYSŁAW,1969-07-17
MARIANNA,1991-06-03
WIKTOR,1993-11-12
ANNA,1984-04-03
MATEUSZ,1994-05-19
KATARZYNA,1966-07-21
MATEUSZ,1990-05-26
RENATA,1952-04-16
LESZEK,1991-02-01
AGATA,1996-07-18
IGOR,1997-04-09
GENOWEFA,1982-11-16
NORBERT,1952-01-14
NADIA,1954-03-12
DANIEL,1976-07-23
WANDA,1948-07-30
WITOLD,1952-04-20
GABRIELA,2000-02-25
SEBASTIAN,1993-04-10
DANUTA,1998-01-15
EUGENIUSZ,2000-05-22
STANISŁAWA,1976-02-24
VOLODYMYR,1970-04-05
MONIKA,1945-09-03
MARCIN,1960-06-30
MARLENA,1958-01-13
ARKADIUSZ,1975-12-12
GRAŻYNA,1971-08-05
CZESŁAW,1997-08-21
DOROTA,1990-11-05
KONRAD,1984-12-24
WŁADYSŁAWA,1984-02-07
IRENEUSZ,1957-08-08
HANNA,1979-12-14
MARIUSZ,1973-11-01
SANDRA,1969-09-12
BARTŁOMIEJ,2000-07-30
PATRYCJA,1992-01-13
STANISŁAW,1988-12-13
URSZULA,1976-11-22
KAMIL,1956-07-09
AMELIA,2001-10-28
SERHII,1988-07-26
EWA,1949-01-30
KRZYSZTOF,1964-07-23
GRAŻYNA,1949-11-03
RYSZARD,2000-07-11
KORNELIA,1962-06-22
HUBERT,1963-08-11
ANITA,1954-02-18
FRANCISZEK,1948-03-30
ŁUCJA,1945-08-08
MARCIN,1999-11-16
JOANNA,1978-03-21
MAREK,1953-04-23
NATALIA,1976-10-15
KRYSTIAN,1985-08-03
IRENA,1985-05-15
JAN,1950-08-16
EWA,1952-12-07
LEON,1991-07-16
BOGUMIŁA,1951-12-14
MARCEL,1992-02-27
SYLWIA,1997-03-09
ADAM,1995-12-08
DOROTA,1959-12-08
DOMINIK,1995-07-05
JULIA,1957-11-06
TYMOTEUSZ,1966-03-11
RENATA,1976-09-01
OLEKSANDR,1985-05-13
KAROLINA,1957-12-31
EDWARD,1988-09-21
MARIA,1970-11-03
MARIUSZ,1951-07-15
MARIA,1949-06-21
NORBERT,1976-11-30
LIDIA,1992-12-16
JÓZEF,1975-05-19
HALINA,1952-08-08
STANISŁAW,1952-12-04
DARIA,1969-03-07
BOGUSŁAW,1988-07-26
MONIKA,1946-07-23
RYSZARD,1998-05-27
ZOFIA,1981-08-26
CEZARY,1989-11-04
WANDA,1956-08-31
IGNACY,1973-07-31
HELENA,1959-06-01
FILIP,1981-04-14
JULIA,1971-02-19
FILIP,1994-07-10
LIDIA,1993-11-26
JERZY,1956-03-16
ALICJA,1974-09-30
IRENEUSZ,1981-08-21
JÓZEFA,1948-01-15
LEON,1959-07-01
DOROTA,1957-03-10
KAROL,1972-03-24
KORNELIA,1975-03-07
STEFAN,1983-05-06
BARBARA,1972-08-12
CEZARY,1950-06-23
KAROLINA,1955-07-30
MIKOŁAJ,1957-07-13
BEATA,1974-02-19
JAROSŁAW,1992-11-17
ANIELA,1980-01-04
MACIEJ,1973-11-19
MARIA,1951-10-30
MARIUSZ,1999-09-29
DARIA,1956-05-19
BOGUSŁAW,2001-01-24
SYLWIA,1955-08-14
JAKUB,1964-08-23
HELENA,1979-08-17
KRYSTIAN,2000-09-26
SANDRA,1970-06-05
MIECZYSŁAW,1968-11-02
AGNIESZKA,1991-09-24
DAMIAN,1977-03-16
HANNA,2000-08-20
ADAM,2001-07-24
JUSTYNA,1966-09-22
SŁAWOMIR,1950-07-21
REGINA,1952-04-22
OLIWIER,1996-10-04
HALINA,1961-11-14
OSKAR,1992-06-03
LENA,1947-09-05
IGOR,1987-06-18
ZOFIA,1996-07-21
STANISŁAW,1952-09-15
AMELIA,1951-04-07
KRZYSZTOF,1995-06-22
KAMILA,1955-06-06
JÓZEF,1975-01-22
SABINA,1979-05-15
KACPER,1991-01-20
MARIANNA,1949-05-30
ARTUR,1986-10-14
KAMILA,1971-04-22
MARIAN,1958-06-01
WŁADYSŁAWA,1951-11-03
ŁUKASZ,1999-12-30
WIESŁAWA,1968-06-25
VOLODYMYR,1985-08-05
KATARZYNA,1949-12-02
VOLODYMYR,1996-10-24
MARIA,1994-08-16
BOGUSŁAW,1968-05-17
KAROLINA,1962-12-11
MIROSŁAW,1955-07-02
MILENA,1999-02-01
ADAM,1996-05-18
LUCYNA,1967-09-02
SERHII,1995-02-24
JANINA,1977-09-05
JULIAN,1965-10-11
STEFANIA,1989-02-02
PRZEMYSŁAW,1983-01-21
EDYTA,1986-12-05
TADEUSZ,1975-07-15
MARIANNA,1974-08-14
ZDZISŁAW,1991-10-01
MICHALINA,1980-06-28
ROMAN,1983-12-23
WIOLETTA,1958-08-18
DANIEL,1964-06-03
GRAŻYNA,1974-08-19
BOGUSŁAW,1959-03-13
BOGUSŁAWA,1988-02-03
ZENON,1997-03-23
ANNA,1993-03-20
MIKOŁAJ,1963-08-22
ANNA,1967-02-13
IGNACY,1973-11-20
MICHALINA,1953-02-06
GABRIEL,1949-11-20
TERESA,1978-03-22
ZDZISŁAW,1959-06-10
WIESŁAWA,1969-11-10
MARIUSZ,1992-07-15
DANUTA,1949-05-19
DANIEL,1964-03-10
JÓZEFA,1957-03-07
PAWEŁ,2000-03-07
STEFANIA,1985-07-06
KACPER,1949-03-05
KAMILA,1961-05-09
OSKAR,1948-11-11
GRAŻYNA,1980-12-26
BARTOSZ,1979-08-06
ILONA,1977-01-21
TYMON,1982-01-31
WŁADYSŁAWA,1986-06-22
STEFAN,1992-02-11
JULIA,1993-01-28
WITOLD,1958-06-01
WIKTORIA,1970-08-01
PATRYK,1984-11-14
HENRYKA,1985-05-11
ZBIGNIEW,1968-01-31
STANISŁAWA,1961-08-04
MACIEJ,1981-04-07
BEATA,1995-01-09
CZESŁAW,1976-03-12
HELENA,1977-05-09
DAWID,1955-12-11
JADWIGA,2000-12-13
MARIUSZ,1964-11-24
JOANNA,1977-06-17
ZDZISŁAW,1958-03-25
MARIOLA,1967-10-18
RYSZARD,1948-06-02
ŁUCJA,1979-02-13
EUGENIUSZ,1951-12-18
NADIA,1986-10-17
KRZYSZTOF,1990-10-05
NATALIA,1952-09-20
TOMASZ,1985-05-25
HELENA,1965-10-28
ALAN,1989-03-03
URSZULA,1953-07-21
DOMINIK,2001-09-06
SANDRA,1993-06-14
TADEUSZ,1985-07-31
IGA,1977-05-27
GABRIEL,1987-06-09
JAGODA,1994-01-12
DAMIAN,1955-09-25
AGNIESZKA,1961-02-13
RAFAŁ,1945-02-25
ANITA,1984-10-29
ARKADIUSZ,1951-02-10
IWONA,1986-01-15
MACIEJ,1945-02-11
AGNIESZKA,1972-03-19
ARTUR,1974-10-19
ANNA,1951-06-16
PIOTR,1966-01-10
KORNELIA,1982-01-26
CEZARY,1993-10-01
MARCELINA,1977-07-22
PAWEŁ,1995-08-26
RENATA,1994-03-04
HUBERT,1967-10-31
KAROLINA,1988-10-25
BOGDAN,1995-07-31
KRYSTYNA,1997-05-21
BARTŁOMIEJ,1986-07-15
JADWIGA,1955-08-14
STEFAN,1954-01-18
WŁADYSŁAWA,1957-05-10
KAMIL,1992-12-21
LAURA,1980-05-31
KRZYSZTOF,1961-09-19
ELŻBIETA,1994-06-24
DAMIAN,1974-07-30
JÓZEFA,1960-05-15
ADAM,1965-09-21
JULIA,1980-02-28
WOJCIECH,1997-10-23
URSZULA,1958-08-04
HUBERT,1955-07-25
IWONA,1974-05-10
SYLWESTER,1954-01-13
ANETA,1989-04-04
BOGUSŁAW,1978-03-31
REGINA,1996-03-11
DAWID,1984-11-29
BARBARA,1973-09-07
ALEKSANDER,1969-04-15
WŁADYSŁAWA,1976-01-13
SEBASTIAN,1953-01-11
STANISŁAWA,1985-07-12
JAKUB,1962-02-24
AMELIA,1947-07-20
ADAM,1992-05-16
ALICJA,1990-07-16
MAKSYMILIAN,1984-12-20
MARTA,1949-12-04
MARCEL,1995-08-02
JAGODA,1968-06-07
MICHAŁ,1945-03-09
LAURA,1964-05-04
MIECZYSŁAW,1946-01-06
KLAUDIA,1998-11-18
ZYGMUNT,1982-02-12
OLGA,1991-11-01
PATRYK,1994-12-16
IZABELA,1950-04-30
JÓZEF,1952-07-22
JULIA,1979-11-03
RAFAŁ,1986-09-18
JAGODA,1999-12-27
MIKOŁAJ,1947-09-29
LUCYNA,1964-05-21
SZYMON,1966-02-09
KAZIMIERA,1985-10-10
MACIEJ,1969-01-19
ELŻBIETA,1985-09-16
JAN,1998-01-09
IZABELA,1946-10-31
ŁUKASZ,1991-06-08
LIDIA,1977-06-27
GABRIEL,1961-07-23
ANNA,1984-06-26
JACEK,1955-02-01
KINGA,1959-01-13
DANIEL,1955-08-13
IRENA,1962-08-12
FRANCISZEK,1967-01-22
HENRYKA,1945-10-21
OSKAR,1992-09-13
WERONIKA,1984-09-01
ANTONI,1997-05-04
JOLANTA,1973-12-17
MAREK,1953-02-21
JAGODA,1966-04-25
KAMIL,1995-08-31
NATALIA,1978-09-24
MACIEJ,1997-01-16
HALINA,1998-08-24
BARTOSZ,1969-11-30
MAGDALENA,1976-03-24
BARTŁOMIEJ,1972-10-09
ANGELIKA,1946-01-28
ZENON,1947-06-02
AGATA,1982-02-09
ŁUKASZ,1998-10-14
MARTYNA,1982-04-04
PATRYK,1981-11-13
MONIKA,1945-12-23
PIOTR,1974-03-11
DARIA,1974-03-22
RADOSŁAW,1994-06-07
MAJA,1966-01-16
TOMASZ,1972-08-03
STANISŁAWA,1957-05-19
MAKSYMILIAN,1994-09-14
TERESA,1961-03-17
KAMIL,1948-07-13
EMILIA,1971-06-25
SERHII,1982-01-22
WERONIKA,1980-06-12
NORBERT,1979-08-15
HENRYKA,1996-10-13
SEBASTIAN,1973-11-30
JAGODA,1953-05-27
HENRYK,1954-09-16
AMELIA,1955-10-17
PAWEŁ,1947-05-04
KLAUDIA,1982-09-12
JERZY,1960-03-16
REGINA,1988-09-29
GRZEGORZ,1978-12-10
DARIA,1973-07-18
FRANCISZEK,1977-09-11
TERESA,1947-09-13
GABRIEL,1954-04-26
IZABELA,1998-05-06
DOMINIK,1976-11-13
WANDA,1979-08-08
ANDRII,1989-11-19
ALICJA,1991-11-29
ZBIGNIEW,1977-11-18
BOŻENA,1988-02-28
DAMIAN,1978-10-17
ELŻBIETA,1992-09-30
WIESŁAW,1955-04-04
JÓZEFA,1958-05-01
EDWARD,1973-11-19
JOLANTA,1959-10-10
PIOTR,1994-05-17
DOMINIKA,1945-08-01
EUGENIUSZ,1994-03-20
JULIA,1945-03-16
ARTUR,1971-12-13
NIKOLA,1967-10-07
ANDRZEJ,1946-11-09
LILIANA,1945-10-21
MARIUSZ,1997-03-17
JULIA,1975-06-29
WŁADYSŁAW,1946-01-31
JADWIGA,1974-12-12
JANUSZ,1946-11-14
HALINA,1975-06-23
DAWID,1956-10-11
NADIA,1981-01-06
JANUSZ,1986-09-05
ZOFIA,1983-08-31
KAROL,1995-10-21
ANGELIKA,1991-03-21
MATEUSZ,1980-07-03
HANNA,2000-06-10
EUGENIUSZ,1974-12-11
EDYTA,1993-02-24
ANDRZEJ,1973-11-25
MILENA,1953-03-30
DAMIAN,1985-05-21
LIDIA,1989-12-10
OLEKSANDR,1954-07-01
DOROTA,1950-04-14
WALDEMAR,1990-07-29
EMILIA,1951-05-07
RYSZARD,1986-10-11
ANGELIKA,1972-04-30
JACEK,1976-11-13
ILONA,1946-08-11
RADOSŁAW,1961-12-26
DANUTA,1956-03-07
MIECZYSŁAW,1984-01-09
REGINA,1985-09-22
DARIUSZ,1975-03-26
MAJA,1948-01-05
DARIUSZ,1957-11-08
WIOLETTA,1964-06-26
NORBERT,1984-08-23
MARIA,2000-02-20
ŁUKASZ,1977-09-07
SABINA,1945-10-25
ZENON,1968-08-22
HANNA,1947-06-20
WIESŁAW,1952-11-09
LENA,1956-01-08
MAREK,1978-03-05
OLGA,1985-03-30
JULIAN,1978-11-26
DANUTA,1981-09-22
ANDRII,1986-05-01
JOANNA,2001-03-03
MAKSYMILIAN,1982-09-20
JULIA,1976-12-09
KAMIL,1971-12-16
ANITA,1951-04-04
MARCEL,1983-05-17
MICHALINA,1965-07-22
JANUSZ,1988-07-03
ANGELIKA,1965-03-04
GABRIEL,1980-05-19
MICHALINA,1980-01-07
PRZEMYSŁAW,1951-06-30
MARTA,1955-06-04
MARIUSZ,1953-10-17
ELŻBIETA,1975-06-11
BARTŁOMIEJ,1977-01-20
NATALIA,1981-05-24
KAMIL,1998-10-31
ALEKSANDRA,1981-01-01
STEFAN,1970-10-20
ANTONINA,1968-04-27
BARTŁOMIEJ,1948-07-19
IGA,1966-07-22
ANTONI,1974-03-26
LENA,1987-01-03
TYMON,1958-07-11
KAMILA,1978-11-23
GRZEGORZ,1948-06-14
HALINA,1999-09-21
HUBERT,1958-08-31
LAURA,1988-01-14
WŁODZIMIERZ,1956-12-12
EWA,2000-09-09
PIOTR,1963-09-15
GENOWEFA,1955-11-03
WIESŁAW,1953-04-11
KINGA,1953-04-07
KAROL,1947-05-09
WIESŁAWA,1990-03-26
STEFAN,1980-04-30
IRENA,1948-11-01
BARTŁOMIEJ,1962-04-22
WIESŁAWA,1958-11-11
ANDRZEJ,1989-02-14
GABRIELA,1950-07-01
SŁAWOMIR,1974-12-24
ALICJA,1988-12-17
FRANCISZEK,1995-11-29
MICHALINA,1957-04-01
ANDRZEJ,1985-10-01
ZOFIA,1980-05-22
RADOSŁAW,1961-12-29
WIKTORIA,1997-07-10
JANUSZ,1945-06-07
AGNIESZKA,1945-03-26
WIESŁAW,1976-04-12
JANINA,1970-06-26
FRANCISZEK,1985-11-10
AGNIESZKA,1990-10-23
LESZEK,1954-01-01
ANITA,1947-02-24
STANISŁAW,1959-04-12
WIKTORIA,1998-01-31
WOJCIECH,1954-08-16
OLIWIA,2000-06-17
ARKADIUSZ,1973-03-18
JANINA,1980-01-27
JULIAN,1950-11-16
OLGA,1968-03-04
CZESŁAW,1988-05-20
WANDA,1946-11-02
HENRYK,1948-07-04
NADIA,1986-07-01
NORBERT,1960-06-27
ALEKSANDRA,1985-09-05
ROBERT,1960-07-31
JOANNA,1970-12-19
WŁODZIMIERZ,1982-01-05
ŁUCJA,1979-03-12
SŁAWOMIR,1969-03-11
MIROSŁAWA,1973-07-22
HUBERT,1994-01-04
KLAUDIA,1996-03-26
BOGDAN,1956-10-02
GENOWEFA,2001-11-12
KRZYSZTOF,1954-08-08
HANNA,1946-09-26
MARIUSZ,1952-07-12
MAGDALENA,1957-05-16
ZDZISŁAW,1995-07-22
KATARZYNA,1951-11-03
WOJCIECH,1948-05-17
MARLENA,1954-11-27
DOMINIK,1991-07-14
DARIA,1986-07-09
BARTŁOMIEJ,1968-02-01
MILENA,1975-03-14
KAROL,1956-08-08
MARTYNA,1947-03-13
RYSZARD,1975-11-14
ANIELA,1980-09-18
DANIEL,1994-02-21
ALICJA,1976-10-12
PATRYK,1987-07-31
IZABELA,1974-02-15
OSKAR,1997-04-21
BOGUSŁAWA,1994-03-02
MACIEJ,1980-03-14
MARIANNA,1953-08-21
ŁUKASZ,1947-11-21
MARZENA,1960-04-05
DARIUSZ,1956-12-17
JULIA,1949-06-01
MAKSYMILIAN,1961-03-07
KAZIMIERA,1962-10-13
DAMIAN,1971-10-20
MAJA,1967-02-06
OLEKSANDR,2001-09-13
BEATA,1967-04-07
SERHII,1990-10-07
WIKTORIA,1959-04-07
ZYGMUNT,1988-06-29
KAZIMIERA,1966-06-19
ALEKSANDER,1971-05-14
KATARZYNA,1998-06-24
WOJCIECH,1952-04-20
MILENA,1961-08-26
SŁAWOMIR,1974-04-20
MONIKA,1980-04-11
WŁADYSŁAW,1948-10-04
JUSTYNA,1959-09-13
MACIEJ,1979-12-29
ŁUCJA,1980-10-29
TYMOTEUSZ,1998-04-29
CZESŁAWA,1969-08-06
ROMAN,1963-08-31
URSZULA,1997-12-30
DAMIAN,1966-06-15
JUSTYNA,1946-04-25
MATEUSZ,1999-03-19
JOANNA,1994-01-29
MIROSŁAW,1987-04-17
AGATA,1957-09-15
KACPER,1985-05-23
JAGODA,1997-03-16
RADOSŁAW,1958-06-03
MARTA,1969-07-02
RADOSŁAW,1950-05-27
MONIKA,1988-02-16
WIESŁAW,1995-03-25
TERESA,1952-06-03
GRZEGORZ,1996-05-16
MAŁGORZATA,1969-10-16
ZYGMUNT,1971-10-16
MONIKA,1947-10-01
OLEKSANDR,1959-10-06
KLAUDIA,1949-01-15
VOLODYMYR,1974-08-27
ANNA,1957-01-13
MIKOŁAJ,1946-12-21
STANISŁAWA,2001-08-21
JAN,1949-03-03
MARIA,1977-12-05
TOMASZ,2000-02-09
ANETA,1993-08-12
ADAM,1957-07-08
SYLWIA,1971-10-07
MICHAŁ,1991-01-03
ZUZANNA,1977-04-17
ROBERT,1947-09-24
BEATA,1973-02-06
HUBERT,1945-01-23
EWELINA,1991-04-30
STANISŁAW,1961-01-04
KRYSTYNA,1999-02-13
MARIAN,1948-09-23
HENRYKA,1974-08-24
IGNACY,1993-06-27
MARZENA,2000-09-07
SZYMON,1971-12-13
LIDIA,1991-01-19
MATEUSZ,1967-10-13
KRYSTYNA,1956-06-15
SŁAWOMIR,1982-05-26
HANNA,1958-04-12
MIECZYSŁAW,1983-03-07
WIKTORIA,1976-02-09
BARTOSZ,1985-05-03
TERESA,1971-03-05
ZYGMUNT,1997-09-20
BOŻENA,1954-06-12
ZENON,1952-03-01
MAGDALENA,1989-07-08
MACIEJ,1992-12-14
EWELINA,1986-11-05
PRZEMYSŁAW,1958-02-05
ANITA,1971-11-03
ARTUR,1992-06-26
MAŁGORZATA,1975-03-24
ANDRII,2001-12-27
ANTONINA,1998-05-28
TOMASZ,1987-01-08
ALEKSANDRA,1969-12-06
MARIAN,1995-08-19
LILIANA,1982-05-17
JÓZEF,1965-08-30
HANNA,1957-11-01
PAWEŁ,1979-12-17
GABRIELA,1982-06-18
OSKAR,1987-09-17
DOMINIKA,1948-01-03
GABRIEL,1974-01-28
ANGELIKA,1982-12-14
DARIUSZ,1998-05-23
IGA,1951-07-29
TADEUSZ,1999-04-23
SYLWIA,1995-02-11
ROMAN,1979-06-19
MIROSŁAWA,1974-12-17
LESZEK,1974-10-22
DANUTA,1998-12-01
IRENEUSZ,1958-09-23
MILENA,1983-06-25
BARTOSZ,1988-12-26
JANINA,1991-03-26
MAKSYMILIAN,1959-08-09
MAJA,1955-05-13
TYMOTEUSZ,1951-10-05
KLAUDIA,1994-12-12
FABIAN,1978-05-28
MARIANNA,1947-12-20
BOGUSŁAW,1962-02-22
HENRYKA,1965-11-04
LESZEK,1960-11-04
STANISŁAWA,1983-12-11
MIKOŁAJ,1953-10-14
HALINA,2000-04-29
JAKUB,2000-06-19
JÓZEFA,1983-08-22
MARIUSZ,1945-04-01
EWELINA,2001-10-01
CEZARY,1982-02-27
NADIA,1971-09-16
DAMIAN,1986-07-28
ELŻBIETA,1959-04-10
RAFAŁ,1966-01-02
MAGDALENA,1984-12-14
MAREK,1996-08-20
DOROTA,1985-04-25
JAN,1981-10-13
ANIELA,1950-08-18
KACPER,1993-09-27
IRENA,1992-11-19
OLEKSANDR,1965-10-23
ZOFIA,1987-09-18
FILIP,1966-11-30
IZABELA,1973-11-22
KAROL,1999-08-13
ILONA,1951-10-14
JACEK,1979-12-28
KLAUDIA,1999-11-27
DANIEL,1995-04-09
KAMILA,2000-11-15
MICHAŁ,1995-02-14
CZESŁAWA,1985-02-11
DANIEL,1991-01-23
JÓZEFA,1950-03-10
KRZYSZTOF,1954-11-08
MARIA,1977-05-08
EDWARD,1967-08-20
DOROTA,1988-03-01
ROMAN,1985-12-08
MARIA,1967-08-30
KRZYSZTOF,1968-08-09
KAZIMIERA,1950-07-25
KAROL,1997-09-19
EMILIA,1963-12-23
FABIAN,1976-03-05
SABINA,1980-02-13
RADOSŁAW,1986-04-29
ANGELIKA,1959-12-25
JAN,1976-04-04
DOROTA,1961-08-09
STANISŁAW,1972-02-22
ILONA,1973-10-18
MIECZYSŁAW,1954-02-09
HANNA,1964-11-20
MIECZYSŁAW,1949-01-21
IZABELA,1955-12-30
FILIP,1998-02-26
LIDIA,1949-09-27
WIKTOR,1965-04-23
DANUTA,1990-09-11
PATRYK,1963-06-30
AGATA,1996-07-01
NIKODEM,1991-07-05
DOROTA,1992-12-24
GABRIEL,1973-05-24
AMELIA,1981-12-15
FRANCISZEK,1978-02-19
MARZENA,1970-09-05
JAKUB,1980-06-08
MARTYNA,2001-11-10
RYSZARD,1989-06-22
WŁADYSŁAWA,1962-09-07
ROMAN,1953-06-01
BARBARA,1964-03-06
ANDRII,1993-01-16
WERONIKA,1967-03-30
RADOSŁAW,1994-02-21
MARTA,1990-03-24
CEZARY,1993-04-11
CZESŁAWA,1999-02-19
NIKODEM,1975-02-14
WIESŁAWA,1970-11-07
DOMINIK,1980-08-20
MILENA,1947-07-19
FRANCISZEK,1970-07-06
MARTA,1981-03-06
LEON,1973-10-22
BARBARA,1993-05-09
LEON,1970-12-24
WIKTORIA,1983-06-23
STEFAN,1983-11-21
WERONIKA,2001-05-18
ADRIAN,1994-01-19
MARCELINA,1979-02-11
IGNACY,1954-02-20
MARTA,1975-12-28
MIŁOSZ,1960-04-04
LENA,1969-11-06
ALEKSANDER,1975-03-24
MARIA,1952-04-11
BARTŁOMIEJ,1994-09-24
MILENA,1948-01-12
WITOLD,1950-07-05
KRYSTYNA,1993-10-20
DANIEL,1955-08-16
JOANNA,1966-08-19
FABIAN,1989-08-26
MARIOLA,1978-07-21
DANIEL,1946-06-08
ALICJA,1965-09-07
MAKSYMILIAN,1984-08-13
CZESŁAWA,1953-04-10
WŁODZIMIERZ,1990-12-06
ZOFIA,1979-09-07
SEBASTIAN,1998-01-21
MARIOLA,1981-02-15
TOMASZ,1973-06-22
HALINA,1946-03-09
SYLWESTER,1997-03-18
KINGA,1990-04-24
KACPER,1980-07-27
IWONA,1988-03-02
JAKUB,1992-05-20
JANINA,1962-06-14
ANTONI,1955-01-15
LENA,1984-01-26
JAKUB,1954-02-25
WIOLETTA,1982-11-30
MIŁOSZ,1964-09-01
ŁUCJA,1996-06-06
PIOTR,1967-07-23
WANDA,1978-05-20
FRANCISZEK,1998-12-14
STANISŁAWA,1971-10-03
PAWEŁ,1972-05-29
NATALIA,1995-04-17
EUGENIUSZ,1989-04-20
WIKTORIA,1958-12-21
SYLWESTER,1963-04-02
MARZENA,1966-09-20
MIROSŁAW,1951-10-19
ALICJA,1988-05-27
GRZEGORZ,1992-06-08
WIKTORIA,1961-01-17
KRYSTIAN,1985-03-23
GRAŻYNA,1986-03-28
ARKADIUSZ,1945-10-31
JADWIGA,1952-03-18
BARTŁOMIEJ,1968-10-10
MONIKA,1984-04-06
STANISŁAW,1982-07-19
OLIWIA,1949-03-10
MIECZYSŁAW,1972-11-07
MARIA,1987-05-06
BOGUSŁAW,1946-09-04
ANITA,1965-09-28
JANUSZ,1961-09-22
BARBARA,1989-03-28
HENRYK,1949-12-11
LENA,1997-08-05
IGNACY,1972-08-10
STEFANIA,1973-09-29
TYMON,1983-02-25
KAMILA,1954-04-25
LESZEK,1991-11-08
WIOLETTA,1986-11-09
MARIAN,1955-07-20
HALINA,1946-04-09
TYMON,1998-03-14
ANIELA,1977-03-27
SERHII,1976-10-08
JÓZEFA,1969-02-10
KRZYSZTOF,1996-09-03
MARCELINA,1984-09-08
NORBERT,1973-09-19
WIESŁAWA,1957-10-31
ROMAN,1963-05-09
ŁUCJA,1953-09-06
GRZEGORZ,1970-01-21
MAŁGORZATA,1959-03-20
WŁADYSŁAW,1985-04-22
DANUTA,1993-02-14
STEFAN,1974-07-22
JOANNA,1979-02-08
TADEUSZ,1997-02-20
ALICJA,1970-01-27
MARIAN,1952-10-19
JOLANTA,1973-04-01
MARIUSZ,1980-03-02
KRYSTYNA,1950-06-29
BOGUSŁAW,1949-07-31
ELŻBIETA,1968-12-21
WITOLD,1979-11-14
JÓZEFA,1959-12-10
ZYGMUNT,1983-06-21
EWA,1996-02-08
MAKSYMILIAN,1965-03-27
MARLENA,1980-11-24
SYLWESTER,1979-09-27
WIOLETTA,1998-07-16
DANIEL,2000-09-10
ALINA,1979-10-19
KAROL,1982-03-04
ILONA,1953-07-11
